,Name,Products,Reviews,Sentiments
538,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,Bad headset,negative
539,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,Wonderful,positive
540,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,Outstanding product Awsmmmm clearity nd basss is superb Nd very nice build quality Connectivity is very easy nd the charging case is also gr8 #MustPurchaseProduct 😍❤️,positive
541,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,"This product wasn't having a lot of reviews when I bought it. I was a bit worried whether I'm wasting my money. But after I used the airdopes I felt it's worth the money. The sound quality is excellent. During calls, the other person is able to hear your voice properly. The bass is awesome you'll enjoy metal as well as classic with this airdopes. I would just say, plug into the Nirvana.",positive
542,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,"I have just bought this couple of days back and I am extremely satisfied with the product. It has very good battery back up and lasted for over 5 hrs at a stretch for calls today (didn't test while listening to music yet for a long duration). The voice quality is very clear during calls from indoors, I have got that checked with multiple people (haven't tested outdoors yet). The touch response is pretty decent and responsive (takes a little while to get used to and not accidentally pause or a...",positive
543,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,"Reviewing after using 3 days.Sound : So I'm going to tell you in sort and Simple, you'll not get better then this. I've tried JBL, Realme, Apple but they are not for music lovers Maybe they are good for calling.Design : The only resign of deduction of 1 star. It was somewhat bulky and hevyier. In jeans pocket it was look like a stone.Battery : You'll be impressed by the battery backup, case has 500mAh battery.Connectivity : The connectivity was good and fast, I'm not facing any issues...",positive
544,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,Great Product from BoAtActually I have not reviewed any products for past few years. But reviewing this product since this is so good for the price we pay. Using this for past two days and Iam really impressed with the sound clarity. I did not expect the bass to be as good as this. Call clarity is great. Only problem I faced is connectivity. It takes some time to connect to the right ear bud. Overall looks like a great product from BoAt.😍😍,positive
545,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,Don't buy it one week it's work properly but after one week right side airdrops dosen't work,neutral
546,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,bass is nice & good sound quality little bit I confuse purchase this item on color but its will be nice color and good design. I loved it boat airdops.,positive
547,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,It kind of work for a while. And then it will work if it likes to work,positive
548,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,quality is good for this price. its just that i didn't expected that it works even though it fell on the ground so many times. It hit on the ground just like a dancing ball countless times. its not only good but durable too.,positive
549,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,awesome sound quality just love it and calling experience is also very good very nice and premium feeling true wireless earbuds I am very happy with my purchase,positive
550,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,its nice ear phone .Dont believe anything that this does not fit in it fits perfectly.the Sound is very nice.bass is good cant say too good but its perfect in this budget .The quality and Build is superb realme is one of the best Audio  Segment,positive
551,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,Sound quality is outstanding at this price point. I repeat quality.. Bass is good compared to other half in ear headsets. Design is good. Wire quality is superb. But headset is plastic built that is the only con. Otherwise all good... Fitting is good,positive
552,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,"Wow, really great full earphone this price range.. sound quality, bass quality very great and microphone really hd... Thanks for Flipkart fastest delivery ... Realme all product really mind-blowing",positive
553,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,I gifted it to my cousin on an occasion.....She was surprised to have such a good quality earphones in such rate...... Nice product with very good bass.. 👍👍👍😙😙,positive
554,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,"Great buy at the price of 285 in offer. Nice packing, decent box from realme, awesome sound quality at this price point. Great deal. Go for it.",positive
555,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,Its amazing.. No hardness to ear like Bullet headset.. Superb sound quality.. I got it for 299.. Its a good deal.. One of the Best one under 500,positive
556,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,Look is pretty good like apple earphone sound and base is superb,positive
557,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,One of the best earphones in this range Pros1.Design: It has half ear design I like half ear design so I preferred it over realme buds 2 and resmi buds2.Bass: bass is very good it is super punchy it is having best bass in class in this kind of design3.Price: It is not only price worthy but also it is offering more than the price paid 399 is very good price and sometimes we get it around 299 which is still more better4.Driver size: the driver size is big so it can fit big ears 5: Gaming:...,positive
558,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,"Realme classic is one of the best contribution of realme in earphones track. If I talk about build quality than this earphone carry some defects as weak joints, there is no support. But if I talk about its sound and other it is osm. It has clear vocal.",negative
559,earphones,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,Professional Grade Sound Like A professional Moniter Everything Is Balanced ... Great Product With Lowest Price .. I'm Completely Happy With this Realme Buds Classic...Great Deal.. I'm A Sound Engineer..,positive
560,earphones,Boult Audio ProBass Curve Neckband Bluetooth Headset,"over all ExcellentPros : 1) best packaging from Flipkart team.            2) This product look wise good            3) Built quality is durable            4) Wire adjustment is very nice            5) Sound quality is best for this price range Bass is average, balanced sound            6) Features are nice; call vibration, magnetic          eartips and also key features.            7) Battery backup is really good; 8 to 10 hours continues play. (Depends on volume level). Charge time 2 ...",positive
561,earphones,Boult Audio ProBass Curve Neckband Bluetooth Headset,"After a usage if One and Month I'm writing this review,The Quality of an Earphones was Exacalent, Sound quality was Simply superb, Connectivity to the device very easy and very simple on & off, Volume controls & Call pickup buttons working perfectly and very comfortable wearing, fit's perfectly to the Neck, weightless, and fit's while wearing Helmet also, then come to the Battery backups it's simply amazing and shocked, using day fully then also it's not drained out, charging time also tacki...",positive
562,earphones,Boult Audio ProBass Curve Neckband Bluetooth Headset,Good comfortable flexible featherlight neckband. Sound and balance in both ears are good...small sized earplugs...can be easily worn under helmet....pairing is also easy....decent vibratory alert. However there occurs slight lag in connectivity when the bluetooth source is few meters away. I found the range to be approx 8 meters. Overall a good investment for the price. Will review again later... .Ok so this is my 2nd review after using the device for more than a month.  Now the only problem ...,positive
